a,xtsne,ytsne,label
12941,-1.8124076,2.1701612,2.0
32203,4.7577953,-4.871432,5.0
49393,-0.02084708,0.70318156,8.0
44295,-0.96027243,10.158251,7.0
45603,3.1328902,4.4129314,7.0
7563,-7.075091,3.4203167,1.0
41349,-3.7151513,-8.519901,6.0
11371,-2.2051947,2.4425404,1.0
16344,-6.0616126,-2.6638734,2.0
17243,-8.629226,-2.534777,2.0
51020,1.3606957,2.6149538,8.0
61864,-9.306008,3.415821,1.0
59313,4.3060465,-2.2954638,9.0
12959,-8.233096,-0.4281624,2.0
37983,-4.3851123,-8.354563,6.0
22710,5.559256,0.042256568,3.0
55395,2.8409443,5.51898,9.0
47112,-3.1108513,7.185238,7.0
69536,2.6886563,5.3241715,9.0
47148,3.6558604,9.405015,7.0
48148,-2.1550937,7.8673472,7.0
64043,4.3635907,-5.147264,3.0
20494,2.9296348,-4.670655,3.0
21805,5.4340405,-4.3876557,3.0
5557,0.0036966614,-5.895771,0.0
4631,0.94309896,-8.676111,0.0
22089,4.28376,-3.421378,3.0
39591,-3.7367685,-3.183621,6.0
50348,-0.45978004,2.4568768,8.0
58095,4.7171974,2.8790145,9.0
35174,0.09480493,-2.3714652,5.0
34278,5.891592,-6.3661976,5.0
42262,-4.052625,8.745727,7.0
58685,4.1597447,3.766598,9.0
54594,1.0768645,6.554463,9.0
2394,0.69856936,-6.6194863,0.0
33805,-0.33594328,-2.617656,5.0
46917,0.2770551,9.915312,7.0
2959,0.04514606,-9.097601,0.0
34341,3.6169236,-2.2337546,5.0
58539,8.141523,2.73655,9.0
25514,6.773382,4.816621,4.0
54382,-1.6909014,5.564726,9.0
238,3.27877,-9.646541,0.0
12505,-7.911051,4.2477775,1.0
60211,-0.3213103,-9.671357,0.0
39961,-3.0077353,-5.6843276,6.0
24856,6.460498,5.6906266,4.0
3741,1.9125651,-6.6014786,0.0
16046,-6.039596,-2.598177,2.0
3898,2.194429,-9.585234,0.0
14570,-5.071585,-1.1805379,2.0
51889,-1.055709,0.56448424,8.0
4102,1.9966189,-10.271337,0.0
12949,-8.028381,-4.1448607,2.0
39680,-4.080963,-6.8942738,6.0
59924,1.4293659,5.1205506,9.0
57834,5.6941295,3.1761708,9.0
59857,4.2825837,5.6571527,9.0
13433,-8.667215,-3.8388903,2.0
38142,-3.9906917,-5.5200047,6.0
4265,-0.47616234,-8.950481,0.0
52605,4.0529995,0.083652526,8.0
10044,-7.1514363,5.342927,1.0
40284,-4.371209,-8.429347,6.0
26776,1.8419049,5.907953,4.0
57151,2.4487627,5.0076013,9.0
21886,6.982834,-3.663404,3.0
15073,-5.4103,-2.0827549,2.0
29095,8.550419,3.6455169,4.0
7342,-3.7368364,2.1231408,1.0
35351,-0.519034,-2.3279932,5.0
30950,0.8531449,-1.8134967,5.0
50271,-1.0173366,0.8716421,8.0
36598,-2.803075,-10.410686,6.0
60994,-8.15496,3.127118,1.0
59290,4.9823256,2.8194597,9.0
48889,1.9716556,2.1227872,8.0
1492,0.76315886,-8.049782,0.0
40469,-2.2711308,-6.135879,6.0
64673,-0.63899934,6.5319853,4.0
46845,-3.4636908,7.974194,7.0
22688,1.6536633,-4.8702426,3.0
59020,5.0294433,3.84359,9.0
67247,-3.8930912,7.2363625,7.0
25966,-0.8954355,7.4446454,4.0
26343,-0.1900477,6.9587874,4.0
24227,5.4761634,0.25859424,3.0
66960,-6.109961,-5.3485436,6.0
14475,-5.8385973,1.6333463,2.0
13506,-5.5441566,-0.69116807,2.0
14952,-5.083665,-1.0321219,2.0
7219,-5.971934,2.888523,1.0
57307,2.9842763,3.9300747,9.0
69112,8.720821,2.4961817,9.0
34707,0.63699543,-1.5411505,5.0
38179,-4.6225114,-7.7736998,6.0
12267,-1.8066576,2.1548939,1.0
48412,4.765644,-0.57519245,8.0
44880,0.25992417,9.269594,7.0
49745,2.724698,0.74867207,8.0
12423,-9.004018,4.1831145,1.0
56934,2.4021049,5.9396706,9.0
16422,-7.093645,0.6466358,2.0
62661,-8.268168,-0.5690321,2.0
24908,9.384936,3.5404959,4.0
38875,-3.3350368,-9.719203,6.0
12544,-4.5488367,3.8539112,1.0
24386,5.24948,-5.103825,3.0
1600,3.345703,-8.519984,0.0
11056,-6.0763955,5.1337347,1.0
4978,0.5297344,-7.66366,0.0
63997,-0.45449704,-3.990151,3.0
60753,0.9431149,-10.443907,0.0
6613,-5.711822,3.5317562,1.0
25391,2.8327873,3.4770854,4.0
26271,4.0086846,6.4222813,4.0
21472,4.9527984,-2.37282,3.0
5863,0.81822413,-10.245637,0.0
13922,-6.6026835,-2.1831422,2.0
47831,5.5619936,8.641837,7.0
59978,0.71938264,5.29992,9.0
47171,0.04765057,8.413646,7.0
29080,6.294018,5.861341,4.0
1950,2.3130467,-9.652918,0.0
13375,-8.307771,-3.929626,2.0
37472,-3.5253873,-9.658632,6.0
27178,-1.0111912,5.193999,4.0
39556,-2.9135876,-10.388431,6.0
16947,-5.2476044,-1.1282177,2.0
27485,-0.07025838,5.5037413,4.0
51424,2.7627554,0.31165993,8.0
23156,4.565529,-4.5993032,3.0
37878,-5.165732,-4.6606145,6.0
10297,-4.3782616,4.5262737,1.0
26899,8.202117,4.8664727,4.0
52233,-1.0010415,0.6263219,8.0
28832,-0.52140695,6.214059,4.0
39277,-4.165381,-3.4874952,6.0
63924,1.7389231,-4.667497,3.0
24671,0.71370137,-4.6152954,3.0
31618,-0.28432935,-2.5100985,5.0
40713,-2.6660385,-4.2372084,6.0
51673,5.7709627,-1.6266643,8.0
28743,6.734538,2.592342,4.0
47668,0.1995563,8.566661,7.0
3933,3.139164,-8.756176,0.0
12274,-3.1687288,3.7661064,1.0
21680,2.4159706,-3.35769,3.0
37588,-4.510454,-8.911999,6.0
29009,1.9795127,7.0338674,4.0
51915,0.30796978,2.309203,8.0
13495,-9.665319,2.5307438,2.0
68703,2.077158,0.474476,8.0
30354,3.6600432,5.37359,4.0
52816,0.18684003,-10.748484,8.0
14616,-4.563347,-0.812058,2.0
64085,4.8098736,-1.348745,3.0
56227,7.602037,4.3350825,9.0
32449,1.5347794,-1.976047,5.0
46846,-3.2254276,5.483732,7.0
1083,2.7602553,-7.1440754,0.0
64063,5.818208,-4.5931506,3.0
31093,0.037061654,2.8031359,5.0
2480,-1.3112282,-4.494194,0.0
36941,-3.6018012,-7.8241663,6.0
13513,-6.1623535,-0.5804889,2.0
3878,1.4987231,-6.6059237,0.0
42044,-1.7188902,8.927212,7.0
16505,-5.922898,-0.97309405,2.0
38273,-2.317993,-5.558795,6.0
30584,-0.82185626,5.8082514,4.0
6604,-9.292859,3.304247,1.0
35901,3.4313426,-3.596069,5.0
9924,-2.1126335,3.2636092,1.0
715,-1.0521268,-4.878785,0.0
27678,-5.2074113,-4.4154587,4.0
21165,5.1053348,-4.402696,3.0
35802,-1.6933912,-2.3298504,5.0
16173,-5.790798,0.690965,2.0
11834,-6.567128,4.8446336,1.0
60039,1.7051691,-7.2549634,0.0
43215,0.011411671,9.350221,7.0
68040,-0.5314319,0.6258074,8.0
49909,3.4835434,1.9260186,8.0
37753,-6.0006256,-6.6160994,6.0
27742,1.0504313,6.8865433,4.0
61646,-9.177322,3.5574746,1.0
29788,6.878142,4.9956985,4.0
64207,6.917218,4.07077,4.0
57028,3.3393226,5.4025593,9.0
51451,6.6288476,-0.3884098,8.0
12037,-9.36617,3.493679,1.0
48817,1.6146379,0.622707,8.0
12912,-5.205153,0.05259336,2.0
56033,1.7215785,4.481505,9.0
68664,2.3404675,1.1321863,8.0
44471,-0.07326838,10.5085745,7.0
31046,4.4691024,-5.781891,5.0
49607,7.102537,-0.31036395,8.0
52644,1.3640093,-6.1159496,8.0
49572,3.2968695,-0.25196037,8.0
38395,-3.1516986,-5.1276875,6.0
1558,2.3998592,-10.007244,0.0
21871,4.755001,-4.887926,3.0
13517,-7.7050405,-1.3778276,2.0
22555,6.6550665,-2.8579702,3.0
895,2.4717572,-6.6739135,0.0
32838,3.1900275,-4.9998302,5.0
44309,3.6738703,8.682581,7.0
4153,-0.60011375,-6.750895,0.0
4169,2.3600323,-9.257067,0.0
19595,4.0765033,-3.9642513,3.0
12460,-9.5629635,2.1448927,1.0
53688,1.6249073,1.134263,8.0
10127,-5.9838295,2.9376805,1.0
31475,3.1537817,-3.3942072,5.0
17624,-7.7151117,-0.70273435,2.0
62755,-6.6375394,-0.4291858,2.0
50615,1.8177965,1.5535209,8.0
58744,5.7483177,3.1464744,9.0
65639,5.838547,-4.265554,5.0
68376,2.9939492,1.0944419,8.0
33582,-2.5909793,-1.7440134,5.0
52434,3.5563457,-1.3866519,8.0
19972,0.22722374,-4.355229,3.0
28664,-4.5585413,6.2560434,4.0
43292,-2.7941449,7.1672006,7.0
26894,3.0120976,4.4307656,4.0
16661,-5.7436047,0.21237797,2.0
22701,1.8374997,-4.2062564,3.0
36079,-5.78528,-6.378575,6.0
22180,0.6368842,3.2159653,3.0
5597,2.2891197,-7.9126678,0.0
36591,-4.721847,-5.568446,6.0
38740,-3.1751833,-8.309994,6.0
67971,-3.6086416,9.176631,7.0
51247,6.90961,-4.182783,8.0
22928,1.8709466,-4.8186326,3.0
69448,-3.6473665,7.1575375,9.0
19771,4.1215754,-3.5177536,3.0
57070,8.479644,2.3340528,9.0
68184,1.0214807,-0.29830456,8.0
1682,-1.4503093,-10.570888,0.0
42256,2.893036,9.375991,7.0
57057,4.653032,1.3660418,9.0
54009,1.4017904,1.0895278,8.0
28531,6.6081247,6.2840867,4.0
66115,-3.6882794,-9.546079,6.0
49777,7.7987404,-2.2295878,8.0
2923,0.7841394,-6.118226,0.0
28405,-1.0293896,5.3720617,4.0
23829,7.16197,-3.1151533,3.0
15056,-4.3967657,-0.057421945,2.0
24040,0.50365627,-3.4771078,3.0
11062,-9.066057,4.1504173,1.0
17507,-6.72541,0.8759376,2.0
874,0.32281315,-8.885476,0.0
39256,-3.0108147,-5.16245,6.0
61726,-6.9586067,3.170208,1.0
33160,2.6761963,-1.1475021,5.0
27076,2.5241027,6.9929633,4.0
38163,-5.2667685,-7.343194,6.0
31191,8.3309145,-4.142722,5.0
9432,-9.057581,4.190359,1.0
56190,4.851072,3.1399868,9.0
8762,-3.0315554,2.3587804,1.0
65478,4.6782846,-0.7548074,5.0
65830,7.5810866,-4.4448442,5.0
8583,-2.245352,1.9878856,1.0
61872,-9.259058,3.3866706,1.0
16236,-6.0307994,-3.0800748,2.0
19030,2.5128057,-4.656297,3.0
60872,-0.07681764,-6.991114,0.0
67998,0.37817898,8.884317,7.0
8296,-10.074776,1.9247408,1.0
31576,-0.21586469,-1.6726329,5.0
48013,4.099222,8.978059,7.0
43361,-3.366202,9.360332,7.0
52617,2.088455,0.9004538,8.0
56011,0.22885123,4.7435217,9.0
44074,3.6825826,8.158835,7.0
38254,-3.1028755,-4.620809,6.0
41453,-3.5756438,-5.562028,6.0
32715,-0.34587297,-1.6554736,5.0
64583,2.386412,7.168119,4.0
15047,-3.4873476,0.5113796,2.0
20535,4.7867017,-2.7954626,3.0
11168,-8.9821415,3.9292808,1.0
1820,-0.2090471,-6.842771,0.0
29499,6.3378224,6.3686137,4.0
67899,-1.7467176,9.616606,7.0
20661,1.4275308,-4.405051,3.0
9426,-9.965649,2.0549295,1.0
29455,2.5296242,4.5033803,4.0
61755,-9.519703,3.2087,1.0
32339,3.7181096,-1.9977821,5.0
13129,-6.4888186,0.28663334,2.0
24920,-2.6345034,2.8898087,4.0
35411,7.308557,-4.7228265,5.0
27391,0.6670612,3.5771635,4.0
17055,-4.6042633,-1.1183723,2.0
14909,-6.9663725,-2.9218557,2.0
38410,-5.1284986,-4.316804,6.0
2204,2.454877,-9.621155,0.0
55584,3.57844,3.585785,9.0
67590,3.5540972,5.4115515,7.0
42536,5.5228987,8.51875,7.0
2614,1.0793909,-7.7764053,0.0
9058,-1.865954,2.0720646,1.0
14913,-8.298915,-3.1472375,2.0
19573,4.4072485,1.119152,3.0
34585,4.6521177,0.9881527,5.0
18796,1.6026231,-3.8941307,3.0
33968,-2.8710692,-1.642033,5.0
44150,0.53302485,8.846071,7.0
22579,3.9767249,-5.462462,3.0
19834,4.422476,-3.5704954,3.0
37903,-3.7916446,-5.530364,6.0
14974,-3.65805,2.948006,2.0
3790,-0.583211,-8.808131,0.0
53471,2.2658086,2.1614156,8.0
15740,-8.507328,-3.4908988,2.0
8873,-3.1423059,1.9480562,1.0
137,-0.5023162,-8.300394,0.0
40076,-3.9382954,-9.031841,6.0
2041,-0.060556304,-5.951758,0.0
49790,1.01487,0.53172374,8.0
64080,2.6661963,-3.8245504,3.0
8688,-8.448191,4.596435,1.0
47509,4.641096,8.403692,7.0
775,0.5162063,-10.47022,0.0
50223,3.201742,1.3547825,8.0
45876,-1.8359747,9.2875185,7.0
37756,-5.8628044,-5.930437,6.0
25513,3.7131333,4.0464745,4.0
39635,-2.2880032,-3.481354,6.0
11114,-5.253797,2.8166702,1.0
55628,0.8143797,6.8018064,9.0
61421,3.944034,-3.1319807,1.0
10810,-2.5380318,2.2620306,1.0
15028,-7.8551774,-0.5987913,2.0
53675,-0.3162537,1.0411434,8.0
46607,3.3074245,8.473559,7.0
31763,4.0734887,0.81866366,5.0
53414,1.8512555,-0.7996901,8.0
36781,-4.0971103,-5.346398,6.0
14972,-6.104458,-2.5206718,2.0
50056,2.033749,0.62730235,8.0
52099,1.3600806,-0.57629985,8.0
768,3.4590323,-9.411083,0.0
51985,6.2238617,-6.1914115,8.0
7707,-10.016399,1.9583998,1.0
42010,-1.6393175,9.62745,7.0
60827,0.5509497,-10.579341,0.0
65214,6.3105984,-4.8084664,5.0
35988,0.80272335,-1.9511979,5.0
29789,-0.21002725,4.916503,4.0
43508,3.181263,9.197497,7.0
44076,0.61179405,9.030357,7.0
68094,5.9491262,-1.1089182,8.0
54,0.42048687,-6.210278,0.0
11598,-2.6652663,1.9462587,1.0
22357,5.995531,-1.9179156,3.0
13783,-8.211696,-3.59057,2.0
28631,2.559843,6.77731,4.0
2374,0.73304856,-6.5698524,0.0
11728,-3.3451347,3.6709292,1.0
3983,2.9721715,-7.7313395,0.0
64785,6.273036,6.204082,4.0
10577,-9.096986,4.0760922,1.0
7420,-10.041745,1.503107,1.0
36168,-3.821207,-7.5926356,6.0
17924,-7.0387526,0.38124782,2.0
51416,1.5712265,1.8376696,8.0
13734,-6.259644,-1.8361446,2.0
49015,1.772143,1.052385,8.0
35986,-0.1893792,-1.656191,5.0
51642,3.9138632,-1.7581097,8.0
62100,-9.345742,3.6959798,1.0
61885,-7.723643,3.1447072,1.0
45556,0.68825996,10.116526,7.0
67142,-2.8966763,9.578739,7.0
69722,-0.28594473,5.194807,9.0
30167,2.335923,7.201792,4.0
3755,3.142992,-7.369521,0.0
34648,2.699804,-2.38019,5.0
19484,5.9713,-5.0812087,3.0
37450,-5.699111,-6.8968177,6.0
42271,-3.7735894,8.275812,7.0
11616,-3.898752,4.1418724,1.0
14388,-7.071803,0.47078523,2.0
28002,1.1864178,5.6615753,4.0
45889,1.6023669,8.460018,7.0
55225,3.612543,4.5619016,9.0
26203,7.6474824,3.8643472,4.0
53642,4.8393784,-0.65571016,8.0
48416,-2.457061,-1.6074898,8.0
59701,7.580723,3.2796862,9.0
15058,-1.533017,3.8711302,2.0
33957,1.961758,-1.7725508,5.0
13108,-8.541643,-0.118393175,2.0
24445,2.1831527,-4.7240195,3.0
56959,5.750296,4.9709897,9.0
24986,7.701671,3.8858247,4.0
47561,3.2577777,8.666752,7.0
69520,0.77713615,5.762792,9.0
64296,7.1447983,2.2766042,4.0
33239,1.9919028,-3.0951555,5.0
36533,-4.6223564,-7.432923,6.0
65308,4.0047665,-2.2702012,5.0
2566,1.4728545,-9.332053,0.0
30433,-1.0849706,5.5917597,4.0
58842,4.0209985,3.4020452,9.0
18732,2.3465605,-3.2715793,3.0
37391,-4.5188375,-8.649695,6.0
43774,-0.10302529,10.09273,7.0
51207,-0.8686317,0.77556646,8.0
45533,-2.7538009,8.68465,7.0
13069,-7.9592967,-1.1343248,2.0
65607,3.574378,-2.7562134,5.0
34103,1.6305724,-1.9969505,5.0
1685,2.7172813,-9.950114,0.0
16383,-6.233026,-3.2772474,2.0
13775,-7.4236574,0.026337791,2.0
22287,6.9463296,-1.7438159,3.0
54657,2.5363417,6.091196,9.0
3229,2.216076,-8.769496,0.0
64084,4.8849607,-4.7129483,3.0
34069,-1.1874233,-2.4965358,5.0
29230,8.763853,3.9728556,4.0
37752,-6.052574,-5.2251897,6.0
34399,6.3709054,-5.6152124,5.0
62285,-0.62191904,-5.1122627,2.0
22905,1.2405936,-3.436753,3.0
68385,1.4945002,0.3682969,8.0
12345,-8.729651,4.536091,1.0
9506,-8.092546,3.553638,1.0
46537,0.49806553,8.797683,7.0
18179,-6.9169393,-3.068478,2.0
63051,-8.121287,-0.79669,2.0
3176,-0.3477408,-9.883029,0.0
53467,2.8750477,0.30567175,8.0
41513,-3.9957037,-9.327545,6.0
12047,-5.935232,3.3953216,1.0
39304,-5.196485,-4.3512573,6.0
44023,5.3505425,8.661461,7.0
37250,-4.3374267,-7.6822624,6.0
38475,-4.6405053,-6.40915,6.0
31740,6.7017164,-3.8725681,5.0
51002,2.0379953,0.6393863,8.0
19331,1.0415086,-3.6693387,3.0
21694,1.1321703,-4.315094,3.0
23855,8.826297,-3.2608576,3.0
38219,-3.97185,-4.6599574,6.0
53130,2.3525767,0.21649054,8.0
15558,-6.583159,0.397808,2.0
2186,1.6247054,-9.894475,0.0
60326,2.2863755,-7.032184,0.0
60428,3.1738956,-9.59436,0.0
182,-1.3914139,-10.600577,0.0
25236,3.569113,5.5318146,4.0
8289,-6.9210796,4.680919,1.0
68777,2.5128021,-0.19785815,8.0
31940,-2.1126554,-1.1522928,5.0
683,1.2391369,-8.574398,0.0
19350,5.1057043,-2.6822515,3.0
17786,-8.78267,-3.2733545,2.0
62156,-5.0406814,0.6483303,2.0
28436,3.155814,6.519792,4.0
16868,-4.656402,0.36928403,2.0
38932,-3.7527313,-6.512717,6.0
42259,1.785705,8.910705,7.0
69071,0.94981575,6.709008,9.0
47540,0.3223102,7.3751926,7.0
32921,3.377356,-2.3424003,5.0
53462,-0.3956288,0.6933491,8.0
26435,-0.95834726,5.539011,4.0
25348,6.218244,6.206617,4.0
63483,-2.9315672,0.5754219,3.0
57959,4.995873,3.3183823,9.0
61073,-4.2872796,3.6026146,1.0
11649,-6.1897817,2.970034,1.0
20184,5.31833,-3.8967774,3.0
7971,-9.636364,3.4162393,1.0
2845,3.5689676,-9.541498,0.0
37473,-2.8256993,-5.6014457,6.0
22330,6.63601,-5.002378,3.0
64631,-0.21190308,3.1658945,4.0
31631,5.154224,-4.089417,5.0
43679,1.3319877,8.626003,7.0
41916,-5.624517,-5.0620875,6.0
25678,7.2857623,5.7429543,4.0
15403,-8.057566,-3.5370433,2.0
3886,1.1543981,-6.187133,0.0
39628,-1.9490366,-3.708273,6.0
34245,2.85384,-2.3142354,5.0
48139,1.3192785,9.209954,7.0
31612,7.529258,-4.7483068,5.0
37612,-3.8111537,-3.1896176,6.0
13419,-8.629108,-3.9430037,2.0
55677,2.3316357,4.575843,9.0
8674,-6.139928,2.7635436,1.0
24815,7.213105,5.0089984,4.0
43090,1.0779381,10.379219,7.0
55893,6.6466084,4.793357,9.0
57737,5.1234183,2.5757143,9.0
66334,-3.494611,-9.676226,6.0
3195,1.3620553,-10.5161915,0.0
30842,5.290972,-5.185955,5.0
8774,-1.7638887,2.2966056,1.0
22436,7.393667,-3.3884616,3.0
1885,3.5326743,-7.7248487,0.0
28547,3.7661607,5.66993,4.0
23904,5.6654387,-5.2321744,3.0
43994,0.09400687,10.385847,7.0
45999,-2.2473981,9.017502,7.0
11653,-9.384886,3.904888,1.0
1226,-0.46770924,-7.8060446,0.0
49915,4.762869,-2.8095345,8.0
14293,-7.3800116,0.22184809,2.0
46431,-0.58397573,9.947837,7.0
600,0.35161868,-10.596255,0.0
40646,-3.1176462,-4.8459716,6.0
34084,-0.40393934,-2.4151666,5.0
21730,4.0699263,-4.376718,3.0
24478,7.472784,-2.161729,3.0
67580,0.49463502,9.076226,7.0
18588,-8.124366,-0.66906416,2.0
10320,-1.9838383,3.1859167,1.0
56689,5.35556,2.9805596,9.0
28122,5.9951468,5.8675814,4.0
28298,0.65769696,6.337976,4.0
20165,-0.8842078,-4.1251607,3.0
24637,6.652646,-3.8032713,3.0
57847,8.345149,2.5611825,9.0
57771,2.5571098,3.9800105,9.0
27340,5.0900826,5.068284,4.0
31198,1.9717119,-1.3022722,5.0
52810,-0.6737194,-0.09861879,8.0
39019,-3.7499032,-9.562532,6.0
47458,-1.9693605,9.234521,7.0
1686,1.4518296,-9.04272,0.0
56262,4.749426,5.0703564,9.0
19623,5.5022726,-1.8654652,3.0
53908,2.0448694,1.0158172,8.0
55835,1.3739733,-6.2537646,9.0
23248,5.393401,-3.0205388,3.0
25968,-0.955736,7.37193,4.0
50247,0.5524478,-0.030256385,8.0
59516,-1.8971394,7.0080547,9.0
44756,5.0863605,7.7948823,7.0
10206,-5.9857125,2.8713663,1.0
2006,1.6067299,-9.939751,0.0
7108,-4.924761,2.4256933,1.0
18881,1.7718815,-4.2058067,3.0
7838,-3.3134491,3.814299,1.0
13205,-3.526813,1.3272859,2.0
23466,6.7164364,-5.947779,3.0
27963,4.196635,5.5392127,4.0
9636,-6.099617,5.018625,1.0
20711,5.0629067,-2.5471823,3.0
21524,1.9028339,-4.3922772,3.0
53574,1.4552279,-0.20277244,8.0
52057,0.61636263,0.37886062,8.0
13928,-4.831431,1.8931504,2.0
287,-0.50847167,-8.851046,0.0
37215,-5.23049,-4.9079866,6.0
61357,-6.5124836,5.24188,1.0
46025,-0.19720058,10.218481,7.0
69197,-9.920675,3.4289274,9.0
35375,7.293998,-0.98709583,5.0
46890,-5.0596714,1.1689388,7.0
41712,-4.5252066,-6.200653,6.0
66105,-2.7209733,-4.1304097,6.0
34272,4.9867597,-5.759217,5.0
35294,-1.104234,-1.2288795,5.0
21341,5.700332,-3.3159492,3.0
41502,-3.1085787,-5.6066155,6.0
64482,6.092743,5.490678,4.0
1361,3.4343436,-9.575675,0.0
42901,2.139213,8.713369,7.0
42835,4.791747,8.312342,7.0
25001,8.095995,5.013504,4.0
44745,-4.5347733,7.453981,7.0
5988,-8.43201,4.311981,1.0
47687,-3.5526993,8.685492,7.0
33658,2.0009918,-2.1594715,5.0
54785,2.1258698,4.084967,9.0
22269,7.939091,-5.120167,3.0
11338,-4.223031,2.0773532,1.0
66897,-5.550177,-7.3730125,6.0
40364,-3.0893369,-7.2730994,6.0
27192,4.2101536,5.709008,4.0
23683,1.8739536,-4.351594,3.0
30799,5.5912127,0.34992707,5.0
5722,1.5617536,-6.255984,0.0
3276,-0.76155186,-9.282238,0.0
17342,-3.511514,-1.8787144,2.0
49076,2.3014047,0.627547,8.0
54801,6.806154,2.8274467,9.0
845,-0.7401873,-6.571178,0.0
32708,6.6128206,-4.2701416,5.0
51501,-10.093407,0.93837327,8.0
69670,1.079085,3.578384,9.0
43615,-3.4687312,9.186707,7.0
8890,-3.1812522,3.224537,1.0
67808,-1.0936208,9.249622,7.0
46906,4.2820377,8.951263,7.0
39413,-4.30064,-8.927054,6.0
28513,-0.568788,7.0397096,4.0
54208,5.008783,2.7500548,9.0
32619,-1.7263764,-1.6761388,5.0
10040,-9.180349,2.8200884,1.0
59158,0.49915007,5.9032774,9.0
16826,-6.459655,1.179762,2.0
60140,2.2686222,-9.721314,0.0
9848,-3.1089728,3.6122386,1.0
62650,-4.4792085,-1.0666022,2.0
36026,-5.427495,-6.439758,6.0
28378,0.24101695,7.2950363,4.0
47117,-3.63903,7.127075,7.0
38879,-5.413188,-8.345181,6.0
2321,2.9920847,-9.823715,0.0
22375,7.034789,-2.7284985,3.0
60894,-0.0655458,-8.392977,0.0
24862,-6.4552093,-4.7991447,4.0
46227,3.7599926,7.9202633,7.0
5342,-0.6954905,-9.031711,0.0
56374,5.7352195,4.607208,9.0
7298,-6.325692,2.8824372,1.0
3240,-1.1525668,-8.8698845,0.0
66331,-3.834241,-3.2940104,6.0
13673,-8.613016,-1.697889,2.0
36750,-3.9012353,-3.2245066,6.0
57667,9.303584,2.4848802,9.0
6011,-9.508327,3.447893,1.0
42396,-1.6910349,8.571461,7.0
37956,-3.129434,-6.8357224,6.0
69842,3.7414114,6.5291166,9.0
39115,-3.8500323,-5.2892475,6.0
11004,-6.5992036,3.3242164,1.0
46788,0.57038224,9.370359,7.0
30594,-0.7645751,7.2176094,4.0
41248,-3.4575908,-5.5988564,6.0
803,2.6191483,-9.723551,0.0
8716,-6.5356107,5.3626986,1.0
38234,-5.290356,-8.306917,6.0
4923,3.5656362,-7.757642,0.0
53263,1.1211679,1.6094072,8.0
13668,-8.214748,-2.1960373,2.0
3280,2.2284412,-6.86695,0.0
66254,-3.349033,-7.035075,6.0
1644,1.3361999,-10.343482,0.0
6993,-5.2342916,4.6515822,1.0
50327,-1.093195,0.72777545,8.0
31260,5.6586375,-5.6908426,5.0
3160,3.2944992,-7.999529,0.0
54246,6.9011784,3.151814,9.0
28622,3.3292768,4.8331285,4.0
35871,-1.1630337,-1.4910467,5.0
46018,4.680147,8.413889,7.0
40873,-3.5026147,-3.6374376,6.0
12636,-9.707037,2.017289,1.0
32218,7.9753957,-4.6018596,5.0
68275,1.8437452,1.1065037,8.0
8309,-10.073771,1.3635173,1.0
32214,3.0577724,-2.7724674,5.0
26054,2.2143297,7.1821475,4.0
60016,2.1689205,-7.351073,0.0
25116,7.226643,3.1144977,4.0
42936,5.5236807,8.673856,7.0
57460,3.2464213,5.299646,9.0
21324,2.3292892,-4.729766,3.0
66636,-5.685116,-5.194601,6.0
18159,-7.5251303,-0.5563356,2.0
47766,-3.6348636,8.793968,7.0
34738,2.0468166,-1.4719431,5.0
50401,-0.18814188,2.1689456,8.0
8323,-4.488833,2.4169118,1.0
27896,-1.5232824,7.284953,4.0
9020,-2.27454,2.206381,1.0
50341,2.8907878,3.2894268,8.0
27115,5.5972705,5.0767155,4.0
34898,3.2991185,-0.97731066,5.0
67715,0.31106225,9.925598,7.0
15260,-7.088986,-0.057943754,2.0
68975,1.0389973,-0.03842417,8.0
64598,2.3552468,3.2988336,4.0
38634,-3.283606,-6.9906836,6.0
5034,-0.10833846,-5.944197,0.0
28188,-0.46147725,6.9614825,4.0
18861,1.365176,-3.3311617,3.0
38226,-4.0165577,-7.281293,6.0
65280,3.1228175,-1.9064305,5.0
21930,6.703344,-5.797039,3.0
6317,-10.06538,1.304561,1.0
20955,7.2128572,-3.5451448,3.0
4277,2.1375322,-9.682224,0.0
64065,6.2428675,-4.6561747,3.0
48380,2.3004274,0.5609693,8.0
16213,-6.038134,-2.8846657,2.0
26165,5.225979,5.147334,4.0
57297,6.9808216,2.6336148,9.0
69817,0.5640558,4.438433,9.0
27333,1.335315,5.1139574,4.0
60485,0.10667097,-7.925561,0.0
24984,7.143761,5.872586,4.0
14948,-5.366423,-1.5675249,2.0
63922,6.12518,-2.1399844,3.0
38530,-3.681552,-9.337531,6.0
8916,-4.100474,2.1710129,1.0
26418,2.4292932,7.1820526,4.0
57007,2.196674,4.321933,9.0
23958,3.2789958,-5.0335727,3.0
8659,-6.0507936,2.8969207,1.0
15920,-7.826647,-0.21080384,2.0
17411,-8.533549,-4.0966296,2.0
36147,-3.304893,-3.9934306,6.0
21456,8.243695,-3.784636,3.0
17001,-5.1345725,-2.409207,2.0
43445,3.3863313,3.3488703,7.0
15279,-3.2969396,-0.030375488,2.0
51930,0.84079254,-0.5121526,8.0
54111,4.31119,3.7439072,9.0
36166,-3.4352808,-4.2402363,6.0
5650,1.4259295,-7.300985,0.0
57843,5.9097013,3.0321243,9.0
